playerid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namegiven,weight,height,bats,throws,debut,finalgame,retroid,bbrefid,schoolid,yearid
barkeke01,1975,7.0,26.0,USA,VA,Bristol,,,,,,,Kevin,Barker,Kevin Stewart,195.0,74.0,L,L,1999-08-19,2009-10-04,barkk001,barkeke01,vatech,1994
barkeke01,1975,7.0,26.0,USA,VA,Bristol,,,,,,,Kevin,Barker,Kevin Stewart,195.0,74.0,L,L,1999-08-19,2009-10-04,barkk001,barkeke01,vatech,1995
barkeke01,1975,7.0,26.0,USA,VA,Bristol,,,,,,,Kevin,Barker,Kevin Stewart,195.0,74.0,L,L,1999-08-19,2009-10-04,barkk001,barkeke01,vatech,1996
barkeri01,1972,10.0,29.0,USA,MA,Revere,,,,,,,Richie,Barker,Richard Frank,210.0,74.0,R,R,1999-04-25,1999-05-05,barkr001,barkeri01,maquins,1994
barkese01,1980,5.0,26.0,USA,CA,Bakersfield,,,,,,,Sean,Barker,Sean Reed,220.0,75.0,R,R,2007-06-06,2007-06-15,barks001,barkese01,cabakjc,1999
barkese01,1980,5.0,26.0,USA,CA,Bakersfield,,,,,,,Sean,Barker,Sean Reed,220.0,75.0,R,R,2007-06-06,2007-06-15,barks001,barkese01,cabakjc,2000
barkese01,1980,5.0,26.0,USA,CA,Bakersfield,,,,,,,Sean,Barker,Sean Reed,220.0,75.0,R,R,2007-06-06,2007-06-15,barks001,barkese01,lsu,2001
barkese01,1980,5.0,26.0,USA,CA,Bakersfield,,,,,,,Sean,Barker,Sean Reed,220.0,75.0,R,R,2007-06-06,2007-06-15,barks001,barkese01,lsu,2002
barklje01,1959,11.0,21.0,USA,NC,Hickory,,,,,,,Jeff,Barkley,Jeffrey Carver,185.0,75.0,B,R,1984-09-16,1985-07-26,barkj001,barklje01,citadel,1979
barklje01,1959,11.0,21.0,USA,NC,Hickory,,,,,,,Jeff,Barkley,Jeffrey Carver,185.0,75.0,B,R,1984-09-16,1985-07-26,barkj001,barklje01,citadel,1980
barklje01,1959,11.0,21.0,USA,NC,Hickory,,,,,,,Jeff,Barkley,Jeffrey Carver,185.0,75.0,B,R,1984-09-16,1985-07-26,barkj001,barklje01,citadel,1981
barklje01,1959,11.0,21.0,USA,NC,Hickory,,,,,,,Jeff,Barkley,Jeffrey Carver,185.0,75.0,B,R,1984-09-16,1985-07-26,barkj001,barklje01,citadel,1982
barklre01,1912,9.0,19.0,USA,TX,Childress,2000.0,12.0,12.0,USA,TX,Waco,Red,Barkley,John Duncan,160.0,71.0,R,R,1937-09-02,1943-08-14,barkr101,barklre01,texas,1934
barlomi01,1948,4.0,30.0,USA,NY,Stamford,,,,,,,Mike,Barlow,Michael Roswell,210.0,78.0,L,R,1975-06-18,1981-06-08,barlm101,barlomi01,syracuse,1968
barlomi01,1948,4.0,30.0,USA,NY,Stamford,,,,,,,Mike,Barlow,Michael Roswell,210.0,78.0,L,R,1975-06-18,1981-06-08,barlm101,barlomi01,syracuse,1969
barlomi01,1948,4.0,30.0,USA,NY,Stamford,,,,,,,Mike,Barlow,Michael Roswell,210.0,78.0,L,R,1975-06-18,1981-06-08,barlm101,barlomi01,syracuse,1970
barmecl01,1979,3.0,6.0,USA,IN,Vincennes,,,,,,,Clint,Barmes,Clint Harold,200.0,73.0,R,R,2003-09-05,2015-10-04,barmc001,barmecl01,ilolney,1998
barmecl01,1979,3.0,6.0,USA,IN,Vincennes,,,,,,,Clint,Barmes,Clint Harold,200.0,73.0,R,R,2003-09-05,2015-10-04,barmc001,barmecl01,ilolney,1999
barmecl01,1979,3.0,6.0,USA,IN,Vincennes,,,,,,,Clint,Barmes,Clint Harold,200.0,73.0,R,R,2003-09-05,2015-10-04,barmc001,barmecl01,indianast,2000
barnaba01,1915,3.0,2.0,USA,WV,Clarksburg,1972.0,5.0,18.0,USA,WV,Charleston,Babe,Barna,Herbert Paul,210.0,74.0,L,R,1937-09-16,1943-07-28,barnb102,barnaba01,wvirginia,1935
barnaba01,1915,3.0,2.0,USA,WV,Clarksburg,1972.0,5.0,18.0,USA,WV,Charleston,Babe,Barna,Herbert Paul,210.0,74.0,L,R,1937-09-16,1943-07-28,barnb102,barnaba01,wvirginia,1936
barnaba01,1915,3.0,2.0,USA,WV,Clarksburg,1972.0,5.0,18.0,USA,WV,Charleston,Babe,Barna,Herbert Paul,210.0,74.0,L,R,1937-09-16,1943-07-28,barnb102,barnaba01,wvirginia,1937
barnebo01,1902,1.0,6.0,USA,IL,Washburn,1993.0,12.0,8.0,USA,IL,Peoria,Bob,Barnes,Robert Avery,150.0,71.0,L,L,1924-07-08,1924-07-10,barnb104,barnebo01,illinois,1921
barnebo01,1902,1.0,6.0,USA,IL,Washburn,1993.0,12.0,8.0,USA,IL,Peoria,Bob,Barnes,Robert Avery,150.0,71.0,L,L,1924-07-08,1924-07-10,barnb104,barnebo01,illinois,1922
barnebr01,1967,3.0,25.0,USA,NC,Roanoke Rapids,,,,,,,Brian,Barnes,Brian Keith,170.0,69.0,L,L,1990-09-14,1994-07-01,barnb001,barnebr01,clemson,1986
barnebr01,1967,3.0,25.0,USA,NC,Roanoke Rapids,,,,,,,Brian,Barnes,Brian Keith,170.0,69.0,L,L,1990-09-14,1994-07-01,barnb001,barnebr01,clemson,1987
barnebr01,1967,3.0,25.0,USA,NC,Roanoke Rapids,,,,,,,Brian,Barnes,Brian Keith,170.0,69.0,L,L,1990-09-14,1994-07-01,barnb001,barnebr01,clemson,1988
barnebr01,1967,3.0,25.0,USA,NC,Roanoke Rapids,,,,,,,Brian,Barnes,Brian Keith,170.0,69.0,L,L,1990-09-14,1994-07-01,barnb001,barnebr01,clemson,1989
barneda01,1985,11.0,8.0,USA,OR,Portland,,,,,,,Darwin,Barney,Darwin James Kunane,180.0,70.0,R,R,2010-08-12,2017-10-01,barnd001,barneda01,oregonst,2005
barneda01,1985,11.0,8.0,USA,OR,Portland,,,,,,,Darwin,Barney,Darwin James Kunane,180.0,70.0,R,R,2010-08-12,2017-10-01,barnd001,barneda01,oregonst,2006
barneda01,1985,11.0,8.0,USA,OR,Portland,,,,,,,Darwin,Barney,Darwin James Kunane,180.0,70.0,R,R,2010-08-12,2017-10-01,barnd001,barneda01,oregonst,2007
barneep01,1900,12.0,1.0,USA,NY,Ossining,1980.0,11.0,17.0,USA,NY,Mineola,Eppie,Barnes,Everett Duane,175.0,69.0,L,R,1923-09-24,1924-09-24,barne101,barneep01,colgate,1919
barneep01,1900,12.0,1.0,USA,NY,Ossining,1980.0,11.0,17.0,USA,NY,Mineola,Eppie,Barnes,Everett Duane,175.0,69.0,L,R,1923-09-24,1924-09-24,barne101,barneep01,colgate,1920
barneep01,1900,12.0,1.0,USA,NY,Ossining,1980.0,11.0,17.0,USA,NY,Mineola,Eppie,Barnes,Everett Duane,175.0,69.0,L,R,1923-09-24,1924-09-24,barne101,barneep01,colgate,1921
barneep01,1900,12.0,1.0,USA,NY,Ossining,1980.0,11.0,17.0,USA,NY,Mineola,Eppie,Barnes,Everett Duane,175.0,69.0,L,R,1923-09-24,1924-09-24,barne101,barneep01,colgate,1922
barneho01,1900,1.0,31.0,USA,NY,Fulton,1981.0,6.0,18.0,USA,NY,Lockport,Honey,Barnes,John Francis,175.0,70.0,L,R,1926-04-20,1926-04-20,barnh101,barneho01,colgate,1922
barneho01,1900,1.0,31.0,USA,NY,Fulton,1981.0,6.0,18.0,USA,NY,Lockport,Honey,Barnes,John Francis,175.0,70.0,L,R,1926-04-20,1926-04-20,barnh101,barneho01,colgate,1923
barneho01,1900,1.0,31.0,USA,NY,Fulton,1981.0,6.0,18.0,USA,NY,Lockport,Honey,Barnes,John Francis,175.0,70.0,L,R,1926-04-20,1926-04-20,barnh101,barneho01,colgate,1924
barneho01,1900,1.0,31.0,USA,NY,Fulton,1981.0,6.0,18.0,USA,NY,Lockport,Honey,Barnes,John Francis,175.0,70.0,L,R,1926-04-20,1926-04-20,barnh101,barneho01,colgate,1925
barnejo01,1976,4.0,24.0,USA,CA,San Diego,,,,,,,John,Barnes,John Delbert,205.0,74.0,R,R,2000-09-16,2001-08-26,barnj001,barnejo01,grossmont,1995
barnejo01,1976,4.0,24.0,USA,CA,San Diego,,,,,,,John,Barnes,John Delbert,205.0,74.0,R,R,2000-09-16,2001-08-26,barnj001,barnejo01,grossmont,1996
barneju01,1911,12.0,1.0,USA,NC,Linwood,1963.0,12.0,31.0,USA,NC,Jacksonville,Junie,Barnes,Junie Shoaf,170.0,71.0,L,L,1934-09-12,1934-09-21,barnj101,barneju01,wake,1931
barneju01,1911,12.0,1.0,USA,NC,Linwood,1963.0,12.0,31.0,USA,NC,Jacksonville,Junie,Barnes,Junie Shoaf,170.0,71.0,L,L,1934-09-12,1934-09-21,barnj101,barneju01,wake,1932
barneju01,1911,12.0,1.0,USA,NC,Linwood,1963.0,12.0,31.0,USA,NC,Jacksonville,Junie,Barnes,Junie Shoaf,170.0,71.0,L,L,1934-09-12,1934-09-21,barnj101,barneju01,wake,1933
barnela01,1974,7.0,23.0,USA,CA,Bakersfield,,,,,,,Larry,Barnes,Larry Richard,195.0,73.0,L,L,2001-04-11,2003-07-31,barnl001,barnela01,fresnost,1995
barnelu01,1947,4.0,28.0,USA,IA,Forest City,,,,,,,Lute,Barnes,Luther Owens,160.0,70.0,R,R,1972-08-06,1973-09-26,barnl102,barnelu01,oregonst,1967
barnelu01,1947,4.0,28.0,USA,IA,Forest City,,,,,,,Lute,Barnes,Luther Owens,160.0,70.0,R,R,1972-08-06,1973-09-26,barnl102,barnelu01,oregonst,1968
barnelu01,1947,4.0,28.0,USA,IA,Forest City,,,,,,,Lute,Barnes,Luther Owens,160.0,70.0,R,R,1972-08-06,1973-09-26,barnl102,barnelu01,oregonst,1969
barnere01,1903,12.0,25.0,USA,AL,Suggsville,1959.0,7.0,3.0,USA,AL,Mobile,Red,Barnes,Emile Deering,158.0,70.0,L,R,1927-09-29,1930-09-20,barnr104,barnere01,alabama,1924
barnere01,1903,12.0,25.0,USA,AL,Suggsville,1959.0,7.0,3.0,USA,AL,Mobile,Red,Barnes,Emile Deering,158.0,70.0,L,R,1927-09-29,1930-09-20,barnr104,barnere01,alabama,1925
barnere01,1903,12.0,25.0,USA,AL,Suggsville,1959.0,7.0,3.0,USA,AL,Mobile,Red,Barnes,Emile Deering,158.0,70.0,L,R,1927-09-29,1930-09-20,barnr104,barnere01,alabama,1926
barnesa01,1899,12.0,18.0,USA,AL,Suggsville,1981.0,2.0,19.0,USA,AL,Montgomery,Sam,Barnes,Samuel Thomas,150.0,68.0,L,R,1921-09-14,1921-10-02,barns101,barnesa01,auburn,1918
barnesa01,1899,12.0,18.0,USA,AL,Suggsville,1981.0,2.0,19.0,USA,AL,Montgomery,Sam,Barnes,Samuel Thomas,150.0,68.0,L,R,1921-09-14,1921-10-02,barns101,barnesa01,auburn,1919
barnesa01,1899,12.0,18.0,USA,AL,Suggsville,1981.0,2.0,19.0,USA,AL,Montgomery,Sam,Barnes,Samuel Thomas,150.0,68.0,L,R,1921-09-14,1921-10-02,barns101,barnesa01,auburn,1920
barnesa01,1899,12.0,18.0,USA,AL,Suggsville,1981.0,2.0,19.0,USA,AL,Montgomery,Sam,Barnes,Samuel Thomas,150.0,68.0,L,R,1921-09-14,1921-10-02,barns101,barnesa01,auburn,1921
barnesc01,1987,9.0,5.0,USA,MA,Springfield,,,,,,,Scott,Barnes,Scott Michael,200.0,76.0,L,L,2012-05-30,2013-05-31,barns002,barnesc01,stjohns,2006
barnesc01,1987,9.0,5.0,USA,MA,Springfield,,,,,,,Scott,Barnes,Scott Michael,200.0,76.0,L,L,2012-05-30,2013-05-31,barns002,barnesc01,stjohns,2007
barnesc01,1987,9.0,5.0,USA,MA,Springfield,,,,,,,Scott,Barnes,Scott Michael,200.0,76.0,L,L,2012-05-30,2013-05-31,barns002,barnesc01,stjohns,2008
barnesk01,1957,3.0,3.0,USA,OH,Cincinnati,,,,,,,Skeeter,Barnes,William Henry,175.0,71.0,R,R,1983-09-06,1994-06-20,barns001,barnesk01,cincy,1977
barnesk01,1957,3.0,3.0,USA,OH,Cincinnati,,,,,,,Skeeter,Barnes,William Henry,175.0,71.0,R,R,1983-09-06,1994-06-20,barns001,barnesk01,cincy,1978
barnhcl01,1895,12.0,29.0,USA,PA,Buck Valley,1980.0,1.0,21.0,USA,MD,Hagerstown,Clyde,Barnhart,Clyde Lee,155.0,70.0,R,R,1920-09-22,1928-08-23,barnc102,barnhcl01,shipnsburg,1915
barnhcl01,1895,12.0,29.0,USA,PA,Buck Valley,1980.0,1.0,21.0,USA,MD,Hagerstown,Clyde,Barnhart,Clyde Lee,155.0,70.0,R,R,1920-09-22,1928-08-23,barnc102,barnhcl01,shipnsburg,1916
barnoed01,1943,8.0,23.0,USA,PA,Scranton,2017.0,10.0,17.0,USA,FL,Naples,Ed,Barnowski,Edward Anthony,195.0,74.0,R,R,1965-09-08,1966-09-16,barne102,barnoed01,syracuse,1963
barnwch01,1979,3.0,1.0,USA,FL,Jacksonville,,,,,,,Chris,Barnwell,Christopher Edward,180.0,70.0,R,R,2006-06-20,2006-07-25,barnc001,barnwch01,flagler,1998
barnwch01,1979,3.0,1.0,USA,FL,Jacksonville,,,,,,,Chris,Barnwell,Christopher Edward,180.0,70.0,R,R,2006-06-20,2006-07-25,barnc001,barnwch01,flagler,1999
barnwch01,1979,3.0,1.0,USA,FL,Jacksonville,,,,,,,Chris,Barnwell,Christopher Edward,180.0,70.0,R,R,2006-06-20,2006-07-25,barnc001,barnwch01,flagler,2000
barnwch01,1979,3.0,1.0,USA,FL,Jacksonville,,,,,,,Chris,Barnwell,Christopher Edward,180.0,70.0,R,R,2006-06-20,2006-07-25,barnc001,barnwch01,flagler,2001
baronda01,1983,4.0,24.0,USA,CA,San Jose,,,,,,,Daniel,Barone,Daniel Edward,185.0,74.0,R,R,2007-08-10,2007-09-26,barod001,baronda01,campjco,2002
baronda01,1983,4.0,24.0,USA,CA,San Jose,,,,,,,Daniel,Barone,Daniel Edward,185.0,74.0,R,R,2007-08-10,2007-09-26,barod001,baronda01,campjco,2003
baronda01,1983,4.0,24.0,USA,CA,San Jose,,,,,,,Daniel,Barone,Daniel Edward,185.0,74.0,R,R,2007-08-10,2007-09-26,barod001,baronda01,sonomast,2004
barracu01,1932,6.0,20.0,USA,CA,Sacramento,,,,,,,Cuno,Barragan,Facundo Anthony,180.0,71.0,R,R,1961-09-01,1963-04-21,barrc101,barracu01,casacra,1952
barrefr01,1913,7.0,1.0,USA,FL,Fort Lauderdale,1998.0,3.0,6.0,USA,FL,Leesburg,Frank,Barrett,Francis Joseph,173.0,74.0,R,R,1939-10-01,1950-09-15,barrf104,barrefr01,stleo,1929
barrefr01,1913,7.0,1.0,USA,FL,Fort Lauderdale,1998.0,3.0,6.0,USA,FL,Leesburg,Frank,Barrett,Francis Joseph,173.0,74.0,R,R,1939-10-01,1950-09-15,barrf104,barrefr01,stleo,1930
barrefr01,1913,7.0,1.0,USA,FL,Fort Lauderdale,1998.0,3.0,6.0,USA,FL,Leesburg,Frank,Barrett,Francis Joseph,173.0,74.0,R,R,1939-10-01,1950-09-15,barrf104,barrefr01,stleo,1931
barrefr01,1913,7.0,1.0,USA,FL,Fort Lauderdale,1998.0,3.0,6.0,USA,FL,Leesburg,Frank,Barrett,Francis Joseph,173.0,74.0,R,R,1939-10-01,1950-09-15,barrf104,barrefr01,stleo,1932
barrema02,1958,6.0,23.0,USA,CA,Arcadia,,,,,,,Marty,Barrett,Martin Glenn,175.0,70.0,R,R,1982-09-06,1991-05-07,barrm001,barrema02,arizonast,1979
barrema02,1958,6.0,23.0,USA,CA,Arcadia,,,,,,,Marty,Barrett,Martin Glenn,175.0,70.0,R,R,1982-09-06,1991-05-07,barrm001,barrema02,azmescc,1977
barrema02,1958,6.0,23.0,USA,CA,Arcadia,,,,,,,Marty,Barrett,Martin Glenn,175.0,70.0,R,R,1982-09-06,1991-05-07,barrm001,barrema02,azmescc,1978
barreti01,1961,1.0,24.0,USA,IN,Huntingburg,,,,,,,Tim,Barrett,Timothy Wayne,185.0,73.0,L,R,1988-07-18,1988-08-09,barrt001,barreti01,ilwabas,1980
barreti01,1961,1.0,24.0,USA,IN,Huntingburg,,,,,,,Tim,Barrett,Timothy Wayne,185.0,73.0,L,R,1988-07-18,1988-08-09,barrt001,barreti01,indianast,1982
barreti01,1961,1.0,24.0,USA,IN,Huntingburg,,,,,,,Tim,Barrett,Timothy Wayne,185.0,73.0,L,R,1988-07-18,1988-08-09,barrt001,barreti01,indianast,1983
barreto01,1960,4.0,2.0,USA,CA,San Fernando,,,,,,,Tom,Barrett,Thomas Loren,157.0,69.0,B,R,1988-07-02,1992-08-16,barrt002,barreto01,arizona,1981
barreto01,1960,4.0,2.0,USA,CA,San Fernando,,,,,,,Tom,Barrett,Thomas Loren,157.0,69.0,B,R,1988-07-02,1992-08-16,barrt002,barreto01,arizona,1982
barreto01,1960,4.0,2.0,USA,CA,San Fernando,,,,,,,Tom,Barrett,Thomas Loren,157.0,69.0,B,R,1988-07-02,1992-08-16,barrt002,barreto01,azmescc,1980
barrji01,1948,2.0,10.0,USA,CA,Lynwood,,,,,,,Jim,Barr,James Leland,205.0,75.0,R,R,1971-07-31,1983-10-02,barrj101,barrji01,usc,1968
barrji01,1948,2.0,10.0,USA,CA,Lynwood,,,,,,,Jim,Barr,James Leland,205.0,75.0,R,R,1971-07-31,1983-10-02,barrj101,barrji01,usc,1969
barrji01,1948,2.0,10.0,USA,CA,Lynwood,,,,,,,Jim,Barr,James Leland,205.0,75.0,R,R,1971-07-31,1983-10-02,barrj101,barrji01,usc,1970
barrofr02,1890,8.0,6.0,USA,WV,St. Marys,1964.0,9.0,18.0,USA,WV,St. Marys,Frank,Barron,Frank John,175.0,73.0,L,L,1914-08-19,1914-08-19,barrf103,barrofr02,mariettaoh,1909
barrofr02,1890,8.0,6.0,USA,WV,St. Marys,1964.0,9.0,18.0,USA,WV,St. Marys,Frank,Barron,Frank John,175.0,73.0,L,L,1914-08-19,1914-08-19,barrf103,barrofr02,mariettaoh,1910
barrofr02,1890,8.0,6.0,USA,WV,St. Marys,1964.0,9.0,18.0,USA,WV,St. Marys,Frank,Barron,Frank John,175.0,73.0,L,L,1914-08-19,1914-08-19,barrf103,barrofr02,mariettaoh,1911
barrofr02,1890,8.0,6.0,USA,WV,St. Marys,1964.0,9.0,18.0,USA,WV,St. Marys,Frank,Barron,Frank John,175.0,73.0,L,L,1914-08-19,1914-08-19,barrf103,barrofr02,mariettaoh,1912
barrofr02,1890,8.0,6.0,USA,WV,St. Marys,1964.0,9.0,18.0,USA,WV,St. Marys,Frank,Barron,Frank John,175.0,73.0,L,L,1914-08-19,1914-08-19,barrf103,barrofr02,wvirginia,1913
barrofr02,1890,8.0,6.0,USA,WV,St. Marys,1964.0,9.0,18.0,USA,WV,St. Marys,Frank,Barron,Frank John,175.0,73.0,L,L,1914-08-19,1914-08-19,barrf103,barrofr02,wvirginia,1914
barrore01,1900,6.0,21.0,USA,GA,Clarkesville,1982.0,10.0,4.0,USA,GA,Atlanta,Red,Barron,David Irenus,185.0,71.0,R,R,1929-06-10,1929-07-07,barrr103,barrore01,gatech,1919
barrore01,1900,6.0,21.0,USA,GA,Clarkesville,1982.0,10.0,4.0,USA,GA,Atlanta,Red,Barron,David Irenus,185.0,71.0,R,R,1929-06-10,1929-07-07,barrr103,barrore01,gatech,1920
barrore01,1900,6.0,21.0,USA,GA,Clarkesville,1982.0,10.0,4.0,USA,GA,Atlanta,Red,Barron,David Irenus,185.0,71.0,R,R,1929-06-10,1929-07-07,barrr103,barrore01,gatech,1921
barrore01,1900,6.0,21.0,USA,GA,Clarkesville,1982.0,10.0,4.0,USA,GA,Atlanta,Red,Barron,David Irenus,185.0,71.0,R,R,1929-06-10,1929-07-07,barrr103,barrore01,gatech,1922
barroto01,1966,8.0,17.0,USA,OR,Portland,,,,,,,Tony,Barron,Anthony Dirk,185.0,72.0,R,R,1996-06-02,1997-09-28,barrt003,barroto01,willamette,1986
barroto01,1966,8.0,17.0,USA,OR,Portland,,,,,,,Tony,Barron,Anthony Dirk,185.0,72.0,R,R,1996-06-02,1997-09-28,barrt003,barroto01,willamette,1987
barrsc01,1886,10.0,6.0,USA,TN,Bristol,1934.0,12.0,2.0,USA,TX,Fort Worth,Scotty,Barr,Hyder Edward,175.0,72.0,R,R,1908-08-22,1909-07-17,barrs102,barrsc01,davidson,1908
barryha01,1891,3.0,26.0,USA,CA,Susanville,1969.0,11.0,5.0,USA,NV,Carson City,Hardin,Barry,Hardin,185.0,72.0,R,R,1912-06-21,1912-07-13,barrh101,barryha01,santaclara,1910
barryha01,1891,3.0,26.0,USA,CA,Susanville,1969.0,11.0,5.0,USA,NV,Carson City,Hardin,Barry,Hardin,185.0,72.0,R,R,1912-06-21,1912-07-13,barrh101,barryha01,santaclara,1911
barryha01,1891,3.0,26.0,USA,CA,Susanville,1969.0,11.0,5.0,USA,NV,Carson City,Hardin,Barry,Hardin,185.0,72.0,R,R,1912-06-21,1912-07-13,barrh101,barryha01,santaclara,1912
barryja01,1887,4.0,26.0,USA,CT,Meriden,1961.0,4.0,23.0,USA,MA,Shrewsbury,Jack,Barry,John Joseph,158.0,69.0,R,R,1908-07-13,1919-06-23,barrj104,barryja01,holycross,1906
barryja01,1887,4.0,26.0,USA,CT,Meriden,1961.0,4.0,23.0,USA,MA,Shrewsbury,Jack,Barry,John Joseph,158.0,69.0,R,R,1908-07-13,1919-06-23,barrj104,barryja01,holycross,1907
barryja01,1887,4.0,26.0,USA,CT,Meriden,1961.0,4.0,23.0,USA,MA,Shrewsbury,Jack,Barry,John Joseph,158.0,69.0,R,R,1908-07-13,1919-06-23,barrj104,barryja01,holycross,1908
barryje01,1969,9.0,22.0,USA,OR,Medford,,,,,,,Jeff,Barry,Jeffrey Finas,190.0,73.0,B,R,1995-06-09,1999-10-03,barrj001,barryje01,sandiegost,1988
barryje01,1969,9.0,22.0,USA,OR,Medford,,,,,,,Jeff,Barry,Jeffrey Finas,190.0,73.0,B,R,1995-06-09,1999-10-03,barrj001,barryje01,sandiegost,1989
barryje01,1969,9.0,22.0,USA,OR,Medford,,,,,,,Jeff,Barry,Jeffrey Finas,190.0,73.0,B,R,1995-06-09,1999-10-03,barrj001,barryje01,sandiegost,1990
barryke01,1978,8.0,18.0,USA,NJ,Princeton Junction,,,,,,,Kevin,Barry,Kevin Thomas,235.0,74.0,R,R,2006-06-26,2007-05-13,barrk001,barryke01,rider,1998
barryke01,1978,8.0,18.0,USA,NJ,Princeton Junction,,,,,,,Kevin,Barry,Kevin Thomas,235.0,74.0,R,R,2006-06-26,2007-05-13,barrk001,barryke01,rider,1999
barryke01,1978,8.0,18.0,USA,NJ,Princeton Junction,,,,,,,Kevin,Barry,Kevin Thomas,235.0,74.0,R,R,2006-06-26,2007-05-13,barrk001,barryke01,rider,2000
barryke01,1978,8.0,18.0,USA,NJ,Princeton Junction,,,,,,,Kevin,Barry,Kevin Thomas,235.0,74.0,R,R,2006-06-26,2007-05-13,barrk001,barryke01,rider,2001
barrysh01,1878,10.0,27.0,USA,NY,Newburgh,1936.0,11.0,27.0,USA,CA,Los Angeles,Shad,Barry,John C.,,,R,R,1899-05-30,1908-10-07,barrs101,barrysh01,niagara,1896
barrysh01,1878,10.0,27.0,USA,NY,Newburgh,1936.0,11.0,27.0,USA,CA,Los Angeles,Shad,Barry,John C.,,,R,R,1899-05-30,1908-10-07,barrs101,barrysh01,niagara,1897
barrysh01,1878,10.0,27.0,USA,NY,Newburgh,1936.0,11.0,27.0,USA,CA,Los Angeles,Shad,Barry,John C.,,,R,R,1899-05-30,1908-10-07,barrs101,barrysh01,niagara,1898
barrysh01,1878,10.0,27.0,USA,NY,Newburgh,1936.0,11.0,27.0,USA,CA,Los Angeles,Shad,Barry,John C.,,,R,R,1899-05-30,1908-10-07,barrs101,barrysh01,niagara,1899
barryto01,1879,4.0,10.0,USA,MO,St. Louis,1946.0,6.0,4.0,USA,MO,St. Louis,Tom,Barry,Thomas Arthur,155.0,69.0,,R,1904-04-15,1904-04-15,barrt101,barryto01,brown,1900
barryto01,1879,4.0,10.0,USA,MO,St. Louis,1946.0,6.0,4.0,USA,MO,St. Louis,Tom,Barry,Thomas Arthur,155.0,69.0,,R,1904-04-15,1904-04-15,barrt101,barryto01,brown,1901
barryto01,1879,4.0,10.0,USA,MO,St. Louis,1946.0,6.0,4.0,USA,MO,St. Louis,Tom,Barry,Thomas Arthur,155.0,69.0,,R,1904-04-15,1904-04-15,barrt101,barryto01,brown,1902
barryto01,1879,4.0,10.0,USA,MO,St. Louis,1946.0,6.0,4.0,USA,MO,St. Louis,Tom,Barry,Thomas Arthur,155.0,69.0,,R,1904-04-15,1904-04-15,barrt101,barryto01,brown,1903
barteki01,1972,7.0,21.0,USA,NE,Omaha,,,,,,,Kimera,Bartee,Kimera Anotchi,175.0,72.0,B,R,1996-04-03,2001-08-03,bartk001,barteki01,creighton,1991
barteki01,1972,7.0,21.0,USA,NE,Omaha,,,,,,,Kimera,Bartee,Kimera Anotchi,175.0,72.0,B,R,1996-04-03,2001-08-03,bartk001,barteki01,creighton,1992
barteki01,1972,7.0,21.0,USA,NE,Omaha,,,,,,,Kimera,Bartee,Kimera Anotchi,175.0,72.0,B,R,1996-04-03,2001-08-03,bartk001,barteki01,creighton,1993
bartlbo01,1920,2.0,11.0,USA,IL,Chicago,2012.0,12.0,21.0,USA,TX,North Richland Hills,Boyd,Bartley,Boyd Owen,165.0,68.0,R,R,1943-05-30,1943-06-07,bartb104,bartlbo01,illinois,1941
bartlbo01,1920,2.0,11.0,USA,IL,Chicago,2012.0,12.0,21.0,USA,TX,North Richland Hills,Boyd,Bartley,Boyd Owen,165.0,68.0,R,R,1943-05-30,1943-06-07,bartb104,bartlbo01,illinois,1942
bartlbo01,1920,2.0,11.0,USA,IL,Chicago,2012.0,12.0,21.0,USA,TX,North Richland Hills,Boyd,Bartley,Boyd Owen,165.0,68.0,R,R,1943-05-30,1943-06-07,bartb104,bartlbo01,illinois,1943
bartlir01,1914,6.0,27.0,USA,MI,Bay City,1973.0,6.0,12.0,USA,MI,Westland,Irv,Bartling,Henry Irving,175.0,72.0,R,R,1938-09-08,1938-09-29,barti101,bartlir01,michiganst,1934
bartlir01,1914,6.0,27.0,USA,MI,Bay City,1973.0,6.0,12.0,USA,MI,Westland,Irv,Bartling,Henry Irving,175.0,72.0,R,R,1938-09-08,1938-09-29,barti101,bartlir01,michiganst,1935
bartlir01,1914,6.0,27.0,USA,MI,Bay City,1973.0,6.0,12.0,USA,MI,Westland,Irv,Bartling,Henry Irving,175.0,72.0,R,R,1938-09-08,1938-09-29,barti101,bartlir01,michiganst,1936
bartlja01,1979,10.0,30.0,USA,CA,Mountain View,,,,,,,Jason,Bartlett,Jason Alan,190.0,72.0,R,R,2004-08-03,2014-04-06,bartj001,bartlja01,casjdjc,1998
bartlja01,1979,10.0,30.0,USA,CA,Mountain View,,,,,,,Jason,Bartlett,Jason Alan,190.0,72.0,R,R,2004-08-03,2014-04-06,bartj001,bartlja01,casjdjc,1999
bartlja01,1979,10.0,30.0,USA,CA,Mountain View,,,,,,,Jason,Bartlett,Jason Alan,190.0,72.0,R,R,2004-08-03,2014-04-06,bartj001,bartlja01,oklahoma,2000
bartlja01,1979,10.0,30.0,USA,CA,Mountain View,,,,,,,Jason,Bartlett,Jason Alan,190.0,72.0,R,R,2004-08-03,2014-04-06,bartj001,bartlja01,oklahoma,2001
